,Year,Week,Date,value,catcorr,Bay
480,2016,8,2016-07-08,61,1.293386184,Shinnecock
481,2016,8,2016-07-08,61,1.293386184,Shinnecock
482,2016,9,2016-07-13,52,1.48823882,Shinnecock
483,2016,9,2016-07-13,54,1.44227622,Shinnecock
484,2016,9,2016-07-13,49,1.557312077,Shinnecock
485,2016,9,2016-07-13,55,1.419611821,Shinnecock
486,2016,9,2016-07-13,47,1.60231878,Shinnecock
487,2016,11,2016-07-28,70,1.1530424,Shinnecock
488,2016,11,2016-07-28,70,1.1530424,Shinnecock
489,2016,12,2016-08-04,45,1.645659032,Shinnecock
490,2016,12,2016-08-04,52,1.48823882,Shinnecock
491,2016,3,2016-06-01,35,1.821184158,Shinnecock
492,2016,4,2016-06-10,46,1.624237594,Shinnecock
493,2016,4,2016-06-10,40,1.743111015,Shinnecock
494,2016,5,2016-06-17,59,1.333117473,Shinnecock
495,2016,5,2016-06-17,62,1.274595083,Shinnecock
496,2016,6,2016-06-24,37,1.792410193,Shinnecock
497,2016,6,2016-06-24,35,1.821184158,Shinnecock
498,2016,6,2016-06-24,54,1.44227622,Shinnecock
499,2016,6,2016-06-24,60,1.312908509,Shinnecock
500,2016,7,2016-07-01,41,1.72507236,Shinnecock
501,2016,8,2016-07-08,44,1.666511679,Shinnecock
502,2016,8,2016-07-08,45,1.645659032,Shinnecock
503,2016,9,2016-07-13,41,1.72507236,Shinnecock
504,2016,9,2016-07-13,83,1.051532818,Shinnecock
505,2016,9,2016-07-13,55,1.419611821,Shinnecock
506,2016,9,2016-07-13,46,1.624237594,Shinnecock
507,2016,9,2016-07-13,45,1.645659032,Shinnecock
508,2016,11,2016-07-28,42,1.706267717,Shinnecock
509,2016,11,2016-07-28,59,1.333117473,Shinnecock
510,2016,12,2016-08-04,84,1.047197521,Shinnecock
511,2016,3,2016-06-01,35,1.821184158,Shinnecock
512,2016,4,2016-06-10,30,1.879380895,Shinnecock
513,2016,4,2016-06-10,42,1.706267717,Shinnecock
514,2016,5,2016-06-17,34,1.834357323,Shinnecock
515,2016,5,2016-06-17,39,1.760357288,Shinnecock
516,2016,6,2016-06-24,35,1.821184158,Shinnecock
517,2016,6,2016-06-24,34,1.834357323,Shinnecock
518,2016,6,2016-06-24,48,1.579981685,Shinnecock
519,2016,6,2016-06-24,37,1.792410193,Shinnecock
520,2016,7,2016-07-01,42,1.706267717,Shinnecock
521,2016,8,2016-07-08,40,1.743111015,Shinnecock
522,2016,8,2016-07-08,68,1.178570912,Shinnecock
523,2016,9,2016-07-13,85,1.043210324,Shinnecock
524,2016,9,2016-07-13,64,1.239338748,Shinnecock
525,2016,9,2016-07-13,39,1.760357288,Shinnecock
526,2016,9,2016-07-13,43,1.686732572,Shinnecock
527,2016,11,2016-07-28,94,1.019275717,Shinnecock
528,2016,12,2016-08-04,51,1.511344179,Shinnecock
529,2016,3,2016-06-01,40,1.743111015,Shinnecock
530,2016,4,2016-06-10,47,1.60231878,Shinnecock
531,2016,4,2016-06-10,43,1.686732572,Shinnecock
532,2016,5,2016-06-17,33,1.846741152,Shinnecock
533,2016,5,2016-06-17,53,1.465183611,Shinnecock
534,2016,6,2016-06-24,58,1.353959245,Shinnecock
535,2016,6,2016-06-24,31,1.869227139,Shinnecock
536,2016,6,2016-06-24,59,1.333117473,Shinnecock
537,2016,7,2016-07-01,64,1.239338748,Shinnecock
538,2016,8,2016-07-08,45,1.645659032,Shinnecock
539,2016,8,2016-07-08,69,1.165412156,Shinnecock
540,2016,9,2016-07-13,70,1.1530424,Shinnecock
541,2016,9,2016-07-13,45,1.645659032,Shinnecock
542,2016,9,2016-07-13,44,1.666511679,Shinnecock
543,2016,9,2016-07-13,47,1.60231878,Shinnecock
544,2016,11,2016-07-28,58,1.353959245,Shinnecock
545,2016,12,2016-08-04,51,1.511344179,Shinnecock
546,2016,3,2016-06-01,35,1.821184158,Shinnecock
547,2016,4,2016-06-10,44,1.666511679,Shinnecock
548,2016,5,2016-06-17,61,1.293386184,Shinnecock
549,2016,5,2016-06-17,46,1.624237594,Shinnecock
550,2016,6,2016-06-24,62,1.274595083,Shinnecock
551,2016,6,2016-06-24,62,1.274595083,Shinnecock
552,2016,7,2016-07-01,40,1.743111015,Shinnecock
553,2016,8,2016-07-08,39,1.760357288,Shinnecock
554,2016,8,2016-07-08,42,1.706267717,Shinnecock
555,2016,9,2016-07-13,48,1.579981685,Shinnecock
556,2016,9,2016-07-13,45,1.645659032,Shinnecock
557,2016,9,2016-07-13,56,1.397281537,Shinnecock
558,2016,9,2016-07-13,45,1.645659032,Shinnecock
559,2016,11,2016-07-28,55,1.419611821,Shinnecock
560,2016,12,2016-08-04,81,1.061355468,Shinnecock
561,2016,3,2016-06-01,40,1.743111015,Shinnecock
562,2016,4,2016-06-10,53,1.465183611,Shinnecock
563,2016,5,2016-06-17,52,1.48823882,Shinnecock
564,2016,5,2016-06-17,28,1.897656828,Shinnecock
565,2016,6,2016-06-24,63,1.256570527,Shinnecock
566,2016,6,2016-06-24,35,1.821184158,Shinnecock
567,2016,7,2016-07-01,62,1.274595083,Shinnecock
568,2016,8,2016-07-08,42,1.706267717,Shinnecock
569,2016,8,2016-07-08,39,1.760357288,Shinnecock
570,2016,9,2016-07-13,76,1.094015457,Shinnecock
571,2016,9,2016-07-13,47,1.60231878,Shinnecock
572,2016,9,2016-07-13,47,1.60231878,Shinnecock
573,2016,9,2016-07-13,43,1.686732572,Shinnecock
574,2016,11,2016-07-28,50,1.534401164,Shinnecock
575,2016,12,2016-08-04,76,1.094015457,Shinnecock
576,2016,3,2016-06-01,34,1.834357323,Shinnecock
577,2016,4,2016-06-10,43,1.686732572,Shinnecock
578,2016,5,2016-06-17,54,1.44227622,Shinnecock
579,2016,5,2016-06-17,50,1.534401164,Shinnecock
580,2016,6,2016-06-24,50,1.534401164,Shinnecock
581,2016,6,2016-06-24,45,1.645659032,Shinnecock
582,2016,7,2016-07-01,38,1.776793505,Shinnecock
583,2016,8,2016-07-08,41,1.72507236,Shinnecock
584,2016,8,2016-07-08,59,1.333117473,Shinnecock
585,2016,9,2016-07-13,80,1.066899923,Shinnecock
586,2016,9,2016-07-13,43,1.686732572,Shinnecock
587,2016,9,2016-07-13,45,1.645659032,Shinnecock
588,2016,9,2016-07-13,42,1.706267717,Shinnecock
589,2016,11,2016-07-28,49,1.557312077,Shinnecock
590,2016,12,2016-08-04,48,1.579981685,Shinnecock
591,2016,3,2016-06-01,30,1.879380895,Shinnecock
592,2016,4,2016-06-10,51,1.511344179,Shinnecock
593,2016,5,2016-06-17,57,1.375371023,Shinnecock
594,2016,5,2016-06-17,43,1.686732572,Shinnecock
595,2016,6,2016-06-24,40,1.743111015,Shinnecock
596,2016,6,2016-06-24,62,1.274595083,Shinnecock
597,2016,7,2016-07-01,39,1.760357288,Shinnecock
598,2016,8,2016-07-08,41,1.72507236,Shinnecock
599,2016,8,2016-07-08,42,1.706267717,Shinnecock
600,2016,9,2016-07-13,45,1.645659032,Shinnecock
601,2016,9,2016-07-13,46,1.624237594,Shinnecock
602,2016,9,2016-07-13,46,1.624237594,Shinnecock
603,2016,9,2016-07-13,41,1.72507236,Shinnecock
604,2016,11,2016-07-28,55,1.419611821,Shinnecock
605,2016,12,2016-08-04,70,1.1530424,Shinnecock
606,2016,3,2016-06-01,40,1.743111015,Shinnecock
607,2016,4,2016-06-10,35,1.821184158,Shinnecock
608,2016,5,2016-06-17,43,1.686732572,Shinnecock
609,2016,5,2016-06-17,46,1.624237594,Shinnecock
610,2016,6,2016-06-24,61,1.293386184,Shinnecock
611,2016,6,2016-06-24,37,1.792410193,Shinnecock
612,2016,7,2016-07-01,45,1.645659032,Shinnecock
613,2016,8,2016-07-08,41,1.72507236,Shinnecock
614,2016,8,2016-07-08,40,1.743111015,Shinnecock
615,2016,9,2016-07-13,54,1.44227622,Shinnecock
616,2016,9,2016-07-13,47,1.60231878,Shinnecock
617,2016,9,2016-07-13,43,1.686732572,Shinnecock
618,2016,11,2016-07-28,52,1.48823882,Shinnecock
619,2016,12,2016-08-04,75,1.102189954,Shinnecock
620,2016,3,2016-06-01,33,1.846741152,Shinnecock
621,2016,4,2016-06-10,46,1.624237594,Shinnecock
622,2016,5,2016-06-17,50,1.534401164,Shinnecock
623,2016,5,2016-06-17,42,1.706267717,Shinnecock
624,2016,6,2016-06-24,58,1.353959245,Shinnecock
625,2016,6,2016-06-24,63,1.256570527,Shinnecock
626,2016,7,2016-07-01,44,1.666511679,Shinnecock
627,2016,8,2016-07-08,40,1.743111015,Shinnecock
628,2016,8,2016-07-08,41,1.72507236,Shinnecock
629,2016,9,2016-07-13,66,1.207315414,Shinnecock
630,2016,9,2016-07-13,47,1.60231878,Shinnecock
631,2016,11,2016-07-28,75,1.102189954,Shinnecock
632,2016,12,2016-08-04,65,1.222917267,Shinnecock
633,2016,3,2016-06-01,38,1.776793505,Shinnecock
634,2016,4,2016-06-10,42,1.706267717,Shinnecock
635,2016,5,2016-06-17,45,1.645659032,Shinnecock
636,2016,6,2016-06-24,56,1.397281537,Shinnecock
637,2016,6,2016-06-24,45,1.645659032,Shinnecock
638,2016,7,2016-07-01,53,1.465183611,Shinnecock
639,2016,8,2016-07-08,42,1.706267717,Shinnecock
640,2016,8,2016-07-08,46,1.624237594,Shinnecock
641,2016,9,2016-07-13,74,1.110988139,Shinnecock
642,2016,11,2016-07-28,50,1.534401164,Shinnecock
643,2016,12,2016-08-04,54,1.44227622,Shinnecock
644,2016,3,2016-06-01,32,1.858356313,Shinnecock
645,2016,4,2016-06-10,35,1.821184158,Shinnecock
646,2016,5,2016-06-17,30,1.879380895,Shinnecock
647,2016,6,2016-06-24,37,1.792410193,Shinnecock
648,2016,7,2016-07-01,41,1.72507236,Shinnecock
649,2016,8,2016-07-08,41,1.72507236,Shinnecock
650,2016,9,2016-07-13,38,1.776793505,Shinnecock
651,2016,11,2016-07-28,48,1.579981685,Shinnecock
652,2016,12,2016-08-04,42,1.706267717,Shinnecock
653,2016,3,2016-06-01,40,1.743111015,Shinnecock
654,2016,4,2016-06-10,41,1.72507236,Shinnecock
655,2016,5,2016-06-17,27,1.905842296,Shinnecock
656,2016,6,2016-06-24,35,1.821184158,Shinnecock
657,2016,7,2016-07-01,48,1.579981685,Shinnecock
658,2016,8,2016-07-08,45,1.645659032,Shinnecock
659,2016,9,2016-07-13,46,1.624237594,Shinnecock
660,2016,11,2016-07-28,45,1.645659032,Shinnecock
661,2016,12,2016-08-04,78,1.079406463,Shinnecock
662,2016,3,2016-06-01,40,1.743111015,Shinnecock
663,2016,4,2016-06-10,48,1.579981685,Shinnecock
664,2016,5,2016-06-17,27,1.905842296,Shinnecock
665,2016,6,2016-06-24,34,1.834357323,Shinnecock
666,2016,7,2016-07-01,68,1.178570912,Shinnecock
667,2016,8,2016-07-08,33,1.846741152,Shinnecock
668,2016,9,2016-07-13,46,1.624237594,Shinnecock
669,2016,12,2016-08-04,50,1.534401164,Shinnecock
670,2016,3,2016-06-01,40,1.743111015,Shinnecock
671,2016,4,2016-06-10,48,1.579981685,Shinnecock
672,2016,5,2016-06-17,25,1.920471453,Shinnecock
673,2016,6,2016-06-24,37,1.792410193,Shinnecock
674,2016,7,2016-07-01,37,1.792410193,Shinnecock
675,2016,8,2016-07-08,43,1.686732572,Shinnecock
676,2016,9,2016-07-13,77,1.086431913,Shinnecock
677,2016,12,2016-08-04,53,1.465183611,Shinnecock
678,2016,3,2016-06-01,33,1.846741152,Shinnecock
679,2016,4,2016-06-10,42,1.706267717,Shinnecock
680,2016,5,2016-06-17,52,1.48823882,Shinnecock
681,2016,6,2016-06-24,35,1.821184158,Shinnecock
682,2016,7,2016-07-01,62,1.274595083,Shinnecock
683,2016,8,2016-07-08,42,1.706267717,Shinnecock
684,2016,9,2016-07-13,56,1.397281537,Shinnecock
685,2016,12,2016-08-04,66,1.207315414,Shinnecock
686,2016,3,2016-06-01,30,1.879380895,Shinnecock
687,2016,4,2016-06-10,44,1.666511679,Shinnecock
688,2016,5,2016-06-17,48,1.579981685,Shinnecock
689,2016,6,2016-06-24,37,1.792410193,Shinnecock
690,2016,7,2016-07-01,38,1.776793505,Shinnecock
691,2016,8,2016-07-08,41,1.72507236,Shinnecock
692,2016,9,2016-07-13,53,1.465183611,Shinnecock
693,2016,12,2016-08-04,61,1.293386184,Shinnecock
694,2016,3,2016-06-01,40,1.743111015,Shinnecock
695,2016,4,2016-06-10,53,1.465183611,Shinnecock
696,2016,5,2016-06-17,30,1.879380895,Shinnecock
697,2016,6,2016-06-24,31,1.869227139,Shinnecock
698,2016,7,2016-07-01,60,1.312908509,Shinnecock
699,2016,8,2016-07-08,38,1.776793505,Shinnecock
700,2016,9,2016-07-13,55,1.419611821,Shinnecock
701,2016,12,2016-08-04,52,1.48823882,Shinnecock
702,2016,3,2016-06-01,30,1.879380895,Shinnecock
703,2016,4,2016-06-10,33,1.846741152,Shinnecock
704,2016,5,2016-06-17,45,1.645659032,Shinnecock
705,2016,7,2016-07-01,41,1.72507236,Shinnecock
706,2016,8,2016-07-08,59,1.333117473,Shinnecock
707,2016,9,2016-07-13,66,1.207315414,Shinnecock
708,2016,3,2016-06-01,30,1.879380895,Shinnecock
709,2016,4,2016-06-10,38,1.776793505,Shinnecock
710,2016,5,2016-06-17,42,1.706267717,Shinnecock
711,2016,7,2016-07-01,41,1.72507236,Shinnecock
712,2016,8,2016-07-08,42,1.706267717,Shinnecock
713,2016,9,2016-07-13,67,1.192534974,Shinnecock
714,2016,3,2016-06-01,46,1.624237594,Shinnecock
715,2016,4,2016-06-10,39,1.760357288,Shinnecock
716,2016,5,2016-06-17,57,1.375371023,Shinnecock
717,2016,7,2016-07-01,46,1.624237594,Shinnecock
718,2016,8,2016-07-08,53,1.465183611,Shinnecock
719,2016,9,2016-07-13,48,1.579981685,Shinnecock
720,2016,3,2016-06-01,41,1.72507236,Shinnecock
721,2016,4,2016-06-10,41,1.72507236,Shinnecock
722,2016,5,2016-06-17,52,1.48823882,Shinnecock
723,2016,7,2016-07-01,46,1.624237594,Shinnecock
724,2016,8,2016-07-08,41,1.72507236,Shinnecock
725,2016,9,2016-07-13,46,1.624237594,Shinnecock
726,2016,3,2016-06-01,49,1.557312077,Shinnecock
727,2016,4,2016-06-10,44,1.666511679,Shinnecock
728,2016,5,2016-06-17,32,1.858356313,Shinnecock
729,2016,7,2016-07-01,43,1.686732572,Shinnecock
730,2016,8,2016-07-08,44,1.666511679,Shinnecock
731,2016,9,2016-07-13,56,1.397281537,Shinnecock
732,2016,3,2016-06-01,33,1.846741152,Shinnecock
733,2016,4,2016-06-10,40,1.743111015,Shinnecock
734,2016,5,2016-06-17,29,1.888847084,Shinnecock
735,2016,7,2016-07-01,50,1.534401164,Shinnecock
736,2016,8,2016-07-08,43,1.686732572,Shinnecock
737,2016,9,2016-07-13,77,1.086431913,Shinnecock
738,2016,3,2016-06-01,30,1.879380895,Shinnecock
739,2016,4,2016-06-10,37,1.792410193,Shinnecock
740,2016,5,2016-06-17,33,1.846741152,Shinnecock
741,2016,8,2016-07-08,43,1.686732572,Shinnecock
742,2016,9,2016-07-13,51,1.511344179,Shinnecock
743,2016,4,2016-06-10,37,1.792410193,Shinnecock
744,2016,5,2016-06-17,53,1.465183611,Shinnecock
745,2016,8,2016-07-08,40,1.743111015,Shinnecock
746,2016,9,2016-07-13,60,1.312908509,Shinnecock
747,2016,5,2016-06-17,54,1.44227622,Shinnecock
748,2016,8,2016-07-08,45,1.645659032,Shinnecock
749,2016,9,2016-07-13,49,1.557312077,Shinnecock
750,2016,5,2016-06-17,28,1.897656828,Shinnecock
751,2016,8,2016-07-08,42,1.706267717,Shinnecock
752,2016,9,2016-07-13,48,1.579981685,Shinnecock
753,2016,5,2016-06-17,49,1.557312077,Shinnecock
754,2016,8,2016-07-08,50,1.534401164,Shinnecock
755,2016,9,2016-07-13,46,1.624237594,Shinnecock
756,2016,5,2016-06-17,47,1.60231878,Shinnecock
757,2016,8,2016-07-08,46,1.624237594,Shinnecock
758,2016,9,2016-07-13,42,1.706267717,Shinnecock
759,2016,5,2016-06-17,52,1.48823882,Shinnecock
760,2016,8,2016-07-08,42,1.706267717,Shinnecock
761,2016,9,2016-07-13,47,1.60231878,Shinnecock
762,2016,5,2016-06-17,31,1.869227139,Shinnecock
763,2016,8,2016-07-08,38,1.776793505,Shinnecock
764,2016,5,2016-06-17,53,1.465183611,Shinnecock
765,2016,8,2016-07-08,41,1.72507236,Shinnecock
766,2016,5,2016-06-17,55,1.419611821,Shinnecock
767,2016,8,2016-07-08,44,1.666511679,Shinnecock
768,2016,5,2016-06-17,52,1.48823882,Shinnecock
769,2016,8,2016-07-08,39,1.760357288,Shinnecock
770,2016,5,2016-06-17,38,1.776793505,Shinnecock
771,2016,8,2016-07-08,42,1.706267717,Shinnecock
772,2017,1,2017-06-02,54,1.44227622,Shinnecock
773,2017,1,2017-06-02,39,1.760357288,Shinnecock
774,2017,1,2017-06-02,40,1.743111015,Shinnecock
775,2017,1,2017-06-02,32,1.858356313,Shinnecock
776,2017,1,2017-06-02,32,1.858356313,Shinnecock
777,2017,1,2017-06-02,39,1.760357288,Shinnecock
778,2017,1,2017-06-02,44,1.666511679,Shinnecock
779,2017,1,2017-06-02,41,1.72507236,Shinnecock
780,2017,1,2017-06-02,42,1.706267717,Shinnecock
781,2017,2,2017-06-09,65,1.222917267,Shinnecock
782,2017,2,2017-06-09,32,1.858356313,Shinnecock
783,2017,2,2017-06-09,51,1.511344179,Shinnecock
784,2017,2,2017-06-09,53,1.465183611,Shinnecock
785,2017,2,2017-06-09,45,1.645659032,Shinnecock
786,2017,2,2017-06-09,57,1.375371023,Shinnecock
787,2017,2,2017-06-09,41,1.72507236,Shinnecock
788,2017,2,2017-06-09,34,1.834357323,Shinnecock
789,2017,3,2017-06-14,30,1.879380895,Shinnecock
790,2017,3,2017-06-14,37,1.792410193,Shinnecock
791,2017,3,2017-06-14,55,1.419611821,Shinnecock
792,2017,3,2017-06-14,37,1.792410193,Shinnecock
793,2017,3,2017-06-14,47,1.60231878,Shinnecock
794,2017,3,2017-06-14,29,1.888847084,Shinnecock
795,2017,3,2017-06-14,34,1.834357323,Shinnecock
796,2017,3,2017-06-14,58,1.353959245,Shinnecock
797,2017,4,2017-06-22,59,1.333117473,Shinnecock
798,2017,4,2017-06-22,32,1.858356313,Shinnecock
799,2017,4,2017-06-22,62,1.274595083,Shinnecock
800,2017,4,2017-06-22,67,1.192534974,Shinnecock
801,2017,4,2017-06-22,37,1.792410193,Shinnecock
802,2017,4,2017-06-22,37,1.792410193,Shinnecock
803,2017,4,2017-06-22,58,1.353959245,Shinnecock
804,2017,4,2017-06-22,40,1.743111015,Shinnecock
805,2017,4,2017-06-22,42,1.706267717,Shinnecock
806,2017,4,2017-06-22,44,1.666511679,Shinnecock
807,2017,5,2017-06-28,81,1.061355468,Shinnecock
808,2017,5,2017-06-28,39,1.760357288,Shinnecock
809,2017,5,2017-06-28,55,1.419611821,Shinnecock
810,2017,5,2017-06-28,78,1.079406463,Shinnecock
811,2017,5,2017-06-28,62,1.274595083,Shinnecock
812,2017,5,2017-06-28,74,1.110988139,Shinnecock
813,2017,5,2017-06-28,70,1.1530424,Shinnecock
814,2017,5,2017-06-28,47,1.60231878,Shinnecock
815,2017,5,2017-06-28,46,1.624237594,Shinnecock
816,2017,5,2017-06-28,75,1.102189954,Shinnecock
817,2017,6,2017-07-05,46,1.624237594,Shinnecock
818,2017,6,2017-07-05,62,1.274595083,Shinnecock
819,2017,6,2017-07-05,52,1.48823882,Shinnecock
820,2017,6,2017-07-05,40,1.743111015,Shinnecock
821,2017,6,2017-07-05,85,1.043210324,Shinnecock
822,2017,6,2017-07-05,87,1.036180632,Shinnecock
823,2017,6,2017-07-05,81,1.061355468,Shinnecock
824,2017,6,2017-07-05,52,1.48823882,Shinnecock
825,2017,6,2017-07-05,59,1.333117473,Shinnecock
826,2017,6,2017-07-05,68,1.178570912,Shinnecock
827,2017,7,2017-07-13,37,1.792410193,Shinnecock
828,2017,7,2017-07-13,48,1.579981685,Shinnecock
829,2017,7,2017-07-13,61,1.293386184,Shinnecock
830,2017,7,2017-07-13,61,1.293386184,Shinnecock
831,2017,7,2017-07-13,67,1.192534974,Shinnecock
832,2017,7,2017-07-13,59,1.333117473,Shinnecock
833,2017,7,2017-07-13,66,1.207315414,Shinnecock
834,2017,7,2017-07-13,59,1.333117473,Shinnecock
835,2017,7,2017-07-13,66,1.207315414,Shinnecock
836,2017,8,2017-07-19,61,1.293386184,Shinnecock
837,2017,8,2017-07-19,74,1.110988139,Shinnecock
838,2017,8,2017-07-19,96,1.01607442,Shinnecock
839,2017,8,2017-07-19,42,1.706267717,Shinnecock
840,2017,8,2017-07-19,64,1.239338748,Shinnecock
841,2017,8,2017-07-19,98,1.013397529,Shinnecock
842,2017,8,2017-07-19,55,1.419611821,Shinnecock
843,2017,8,2017-07-19,50,1.534401164,Shinnecock
844,2017,8,2017-07-19,58,1.353959245,Shinnecock
845,2017,9,2017-07-27,73,1.120442198,Shinnecock
846,2017,9,2017-07-27,62,1.274595083,Shinnecock
847,2017,9,2017-07-27,77,1.086431913,Shinnecock
848,2017,9,2017-07-27,67,1.192534974,Shinnecock
849,2017,10,2017-08-02,67,1.192534974,Shinnecock
850,2017,10,2017-08-02,65,1.222917267,Shinnecock
851,2017,11,2017-08-08,60,1.312908509,Shinnecock
852,2017,11,2017-08-08,79,1.072906492,Shinnecock
853,2017,11,2017-08-08,84,1.047197521,Shinnecock
854,2017,11,2017-08-08,74,1.110988139,Shinnecock
855,2017,11,2017-08-08,65,1.222917267,Shinnecock
856,2017,11,2017-08-08,44,1.666511679,Shinnecock
857,2017,13,2017-08-24,57,1.375371023,Shinnecock
858,2017,13,2017-08-24,67,1.192534974,Shinnecock
859,2017,13,2017-08-24,69,1.165412156,Shinnecock
860,2017,13,2017-08-24,61,1.293386184,Shinnecock
861,2017,1,2017-06-02,40,1.743111015,Shinnecock
862,2017,1,2017-06-02,36,1.807205438,Shinnecock
863,2017,1,2017-06-02,43,1.686732572,Shinnecock
864,2017,1,2017-06-02,43,1.686732572,Shinnecock
865,2017,1,2017-06-02,43,1.686732572,Shinnecock
866,2017,1,2017-06-02,37,1.792410193,Shinnecock
867,2017,2,2017-06-09,30,1.879380895,Shinnecock
868,2017,2,2017-06-09,29,1.888847084,Shinnecock
869,2017,2,2017-06-09,47,1.60231878,Shinnecock
870,2017,2,2017-06-09,53,1.465183611,Shinnecock
871,2017,2,2017-06-09,25,1.920471453,Shinnecock
872,2017,2,2017-06-09,31,1.869227139,Shinnecock
873,2017,3,2017-06-14,35,1.821184158,Shinnecock
874,2017,3,2017-06-14,126,1.001019464,Shinnecock
875,2017,3,2017-06-14,38,1.776793505,Shinnecock
876,2017,3,2017-06-14,28,1.897656828,Shinnecock
877,2017,3,2017-06-14,29,1.888847084,Shinnecock
878,2017,3,2017-06-14,51,1.511344179,Shinnecock
879,2017,3,2017-06-14,30,1.879380895,Shinnecock
880,2017,3,2017-06-14,69,1.165412156,Shinnecock
881,2017,4,2017-06-22,50,1.534401164,Shinnecock
882,2017,4,2017-06-22,34,1.834357323,Shinnecock
883,2017,4,2017-06-22,80,1.066899923,Shinnecock
884,2017,4,2017-06-22,41,1.72507236,Shinnecock
885,2017,4,2017-06-22,63,1.256570527,Shinnecock
886,2017,4,2017-06-22,38,1.776793505,Shinnecock
887,2017,4,2017-06-22,57,1.375371023,Shinnecock
888,2017,4,2017-06-22,36,1.807205438,Shinnecock
889,2017,4,2017-06-22,42,1.706267717,Shinnecock
890,2017,5,2017-06-28,56,1.397281537,Shinnecock
891,2017,5,2017-06-28,57,1.375371023,Shinnecock
892,2017,5,2017-06-28,57,1.375371023,Shinnecock
893,2017,5,2017-06-28,65,1.222917267,Shinnecock
894,2017,5,2017-06-28,46,1.624237594,Shinnecock
895,2017,5,2017-06-28,75,1.102189954,Shinnecock
896,2017,5,2017-06-28,48,1.579981685,Shinnecock
897,2017,5,2017-06-28,43,1.686732572,Shinnecock
898,2017,5,2017-06-28,46,1.624237594,Shinnecock
899,2017,5,2017-06-28,45,1.645659032,Shinnecock
900,2017,6,2017-07-05,46,1.624237594,Shinnecock
901,2017,6,2017-07-05,91,1.025280126,Shinnecock
902,2017,6,2017-07-05,48,1.579981685,Shinnecock
903,2017,6,2017-07-05,87,1.036180632,Shinnecock
904,2017,6,2017-07-05,49,1.557312077,Shinnecock
905,2017,6,2017-07-05,78,1.079406463,Shinnecock
906,2017,6,2017-07-05,51,1.511344179,Shinnecock
907,2017,6,2017-07-05,64,1.239338748,Shinnecock
908,2017,6,2017-07-05,75,1.102189954,Shinnecock
909,2017,6,2017-07-05,47,1.60231878,Shinnecock
910,2017,7,2017-07-13,54,1.44227622,Shinnecock
911,2017,7,2017-07-13,74,1.110988139,Shinnecock
912,2017,7,2017-07-13,46,1.624237594,Shinnecock
913,2017,7,2017-07-13,43,1.686732572,Shinnecock
914,2017,7,2017-07-13,54,1.44227622,Shinnecock
915,2017,7,2017-07-13,47,1.60231878,Shinnecock
916,2017,7,2017-07-13,36,1.807205438,Shinnecock
917,2017,7,2017-07-13,75,1.102189954,Shinnecock
918,2017,8,2017-07-19,59,1.333117473,Shinnecock
919,2017,8,2017-07-19,50,1.534401164,Shinnecock
920,2017,8,2017-07-19,81,1.061355468,Shinnecock
921,2017,8,2017-07-19,62,1.274595083,Shinnecock
922,2017,8,2017-07-19,64,1.239338748,Shinnecock
923,2017,8,2017-07-19,66,1.207315414,Shinnecock
924,2017,8,2017-07-19,58,1.353959245,Shinnecock
925,2017,9,2017-07-27,93,1.021103079,Shinnecock
926,2017,9,2017-07-27,70,1.1530424,Shinnecock
927,2017,11,2017-08-08,86,1.03954598,Shinnecock
928,2017,11,2017-08-08,66,1.207315414,Shinnecock
929,2017,11,2017-08-08,75,1.102189954,Shinnecock
930,2017,11,2017-08-08,50,1.534401164,Shinnecock
931,2017,1,2017-06-02,42,1.706267717,Shinnecock
932,2017,1,2017-06-02,39,1.760357288,Shinnecock
933,2017,1,2017-06-02,40,1.743111015,Shinnecock
934,2017,1,2017-06-02,47,1.60231878,Shinnecock
935,2017,1,2017-06-02,41,1.72507236,Shinnecock
936,2017,2,2017-06-09,64,1.239338748,Shinnecock
937,2017,2,2017-06-09,46,1.624237594,Shinnecock
938,2017,2,2017-06-09,31,1.869227139,Shinnecock
939,2017,2,2017-06-09,36,1.807205438,Shinnecock
940,2017,2,2017-06-09,66,1.207315414,Shinnecock
941,2017,2,2017-06-09,50,1.534401164,Shinnecock
942,2017,2,2017-06-09,54,1.44227622,Shinnecock
943,2017,3,2017-06-14,32,1.858356313,Shinnecock
944,2017,3,2017-06-14,46,1.624237594,Shinnecock
945,2017,3,2017-06-14,35,1.821184158,Shinnecock
946,2017,3,2017-06-14,26,1.913436218,Shinnecock
947,2017,3,2017-06-14,38,1.776793505,Shinnecock
948,2017,3,2017-06-14,60,1.312908509,Shinnecock
949,2017,3,2017-06-14,72,1.130583272,Shinnecock
950,2017,4,2017-06-22,36,1.807205438,Shinnecock
951,2017,4,2017-06-22,62,1.274595083,Shinnecock
952,2017,4,2017-06-22,42,1.706267717,Shinnecock
953,2017,4,2017-06-22,32,1.858356313,Shinnecock
954,2017,4,2017-06-22,74,1.110988139,Shinnecock
955,2017,4,2017-06-22,46,1.624237594,Shinnecock
956,2017,4,2017-06-22,77,1.086431913,Shinnecock
957,2017,4,2017-06-22,38,1.776793505,Shinnecock
958,2017,4,2017-06-22,32,1.858356313,Shinnecock
959,2017,5,2017-06-28,53,1.465183611,Shinnecock
960,2017,5,2017-06-28,60,1.312908509,Shinnecock
961,2017,5,2017-06-28,41,1.72507236,Shinnecock
