"","iter","pop1","pop2","stat","p.value","test"
"143","2","Mt","Shin",0.775631534992529,0.43796657516602,"SHANNON_IDX"
"144","2","Mor","Shin",-0.930757841991035,0.351978841671362,"SHANNON_IDX"
"145","2","Nap","Mt",0.0517087689995019,0.958760749937983,"SHANNON_IDX"
"146","2","Jam","Mt",0.206835075998008,0.836138661741041,"SHANNON_IDX"
"147","2","Shin","Mt",-0.775631534992529,0.437966575166021,"SHANNON_IDX"
"148","2","Mor","Mt",-1.44784553198605,0.14766025556165,"SHANNON_IDX"
"149","2","Nap","Mor",2.27518583597808,0.0228947841831246,"SHANNON_IDX"
"150","2","Jam","Mor",2.5854384499751,0.00972552354163958,"SHANNON_IDX"
"151","2","Shin","Mor",0.930757841991035,0.351978841671362,"SHANNON_IDX"
"152","2","Shin","Nap",-1.34442799398705,0.178810026462745,"SHANNON_IDX"
"153","2","Mt","Mor",1.44784553198605,0.14766025556165,"SHANNON_IDX"
"154","2","Mt","Nap",-0.0517087689995019,0.958760749937983,"SHANNON_IDX"
"155","2","Mor","Nap",-2.27518583597808,0.0228947841831246,"SHANNON_IDX"
"156","2","Nap","Jam",-0.155126306998506,0.876721743234891,"SHANNON_IDX"
"157","2","Shin","Jam",-1.29271922498755,0.196108186094187,"SHANNON_IDX"
"158","2","Mt","Jam",-0.206835075998008,0.836138661741041,"SHANNON_IDX"
"159","2","Mor","Jam",-2.5854384499751,0.00972552354163964,"SHANNON_IDX"
"160","2","Nap","Shin",1.34442799398705,0.178810026462745,"SHANNON_IDX"
"161","3","Jam","Nap",-0.361961382996513,0.717380888414321,"Ht"
"162","3","Jam","Shin",1.34442799398705,0.178810026462745,"Ht"
"163","3","Mt","Shin",1.44784553198605,0.14766025556165,"Ht"
"164","3","Mor","Shin",-1.29271922498755,0.196108186094187,"Ht"
"165","3","Nap","Mt",-0.413670151996015,0.679115689292816,"Ht"
"166","3","Jam","Mt",-0.310252613997011,0.75636886288107,"Ht"
"167","3","Shin","Mt",-1.44784553198605,0.14766025556165,"Ht"
"168","3","Mor","Mt",-2.32689460497759,0.0199708754256057,"Ht"
"169","3","Nap","Mor",1.60297183898456,0.108940871577115,"Ht"
"170","3","Jam","Mor",2.06835075998008,0.0386070518424302,"Ht"
"171","3","Shin","Mor",1.29271922498755,0.196108186094187,"Ht"
"172","3","Shin","Nap",-0.982466610990536,0.32587002429698,"Ht"
"173","3","Mt","Mor",2.32689460497759,0.0199708754256056,"Ht"
"174","3","Mt","Nap",0.413670151996015,0.679115689292816,"Ht"
"175","3","Mor","Nap",-1.60297183898456,0.108940871577115,"Ht"
"176","3","Nap","Jam",0.361961382996513,0.717380888414321,"Ht"
"177","3","Shin","Jam",-1.34442799398705,0.178810026462745,"Ht"
"178","3","Mt","Jam",0.310252613997011,0.75636886288107,"Ht"
"179","3","Mor","Jam",-2.06835075998008,0.0386070518424301,"Ht"
"180","3","Nap","Shin",0.982466610990536,0.32587002429698,"Ht"
"181","3","Jam","Nap",-0.775631534992529,0.437966575166021,"Fis"
"182","3","Jam","Shin",-1.96493322198107,0.049421966979676,"Fis"
"183","3","Mt","Shin",-1.91322445298157,0.0557193243527512,"Fis"
"184","3","Mor","Shin",-0.827340303992031,0.40804420568712,"Fis"
"185","3","Nap","Mt",0.413670151996015,0.679115689292816,"Fis"
"186","3","Jam","Mt",-0.413670151996015,0.679115689292816,"Fis"
"187","3","Shin","Mt",1.91322445298157,0.0557193243527512,"Fis"
"188","3","Mor","Mt",0.103417537999004,0.917631593467009,"Fis"
"189","3","Nap","Mor",0.465378920995517,0.641660126604664,"Fis"
"190","3","Jam","Mor",-0.672213996993525,0.501447471487074,"Fis"
"191","3","Shin","Mor",0.827340303992031,0.40804420568712,"Fis"
"192","3","Shin","Nap",0.517087689995019,0.605094946454012,"Fis"
"193","3","Mt","Mor",-0.103417537999004,0.917631593467009,"Fis"
"194","3","Mt","Nap",-0.413670151996015,0.679115689292816,"Fis"
"195","3","Mor","Nap",-0.465378920995517,0.641660126604665,"Fis"
"196","3","Nap","Jam",0.775631534992529,0.43796657516602,"Fis"
"197","3","Shin","Jam",1.96493322198107,0.049421966979676,"Fis"
"198","3","Mt","Jam",0.413670151996015,0.679115689292816,"Fis"
"199","3","Mor","Jam",0.672213996993525,0.501447471487074,"Fis"
"200","3","Nap","Shin",-0.517087689995019,0.605094946454012,"Fis"
"201","3","Jam","Nap",1.29271922498755,0.196108186094187,"EVENNESS"
"202","3","Jam","Shin",2.17176829797908,0.029873144019229,"EVENNESS"
"203","3","Mt","Shin",0.982466610990536,0.32587002429698,"EVENNESS"
"204","3","Mor","Shin",0.361961382996513,0.717380888414321,"EVENNESS"
"205","3","Nap","Mt",1.60297183898456,0.108940871577115,"EVENNESS"
"206","3","Jam","Mt",1.34442799398705,0.178810026462745,"EVENNESS"
"207","3","Shin","Mt",-0.982466610990536,0.32587002429698,"EVENNESS"
"208","3","Mor","Mt",-0.103417537999004,0.917631593467009,"EVENNESS"
"209","3","Nap","Mor",2.06835075998008,0.0386070518424302,"EVENNESS"
"210","3","Jam","Mor",2.06835075998008,0.0386070518424302,"EVENNESS"
"211","3","Shin","Mor",-0.361961382996513,0.717380888414321,"EVENNESS"
"212","3","Shin","Nap",-1.55126306998506,0.120838653114182,"EVENNESS"
"213","3","Mt","Mor",0.103417537999004,0.917631593467009,"EVENNESS"
"214","3","Mt","Nap",-1.60297183898456,0.108940871577115,"EVENNESS"
"215","3","Mor","Nap",-2.06835075998008,0.0386070518424301,"EVENNESS"
"216","3","Nap","Jam",-1.29271922498755,0.196108186094187,"EVENNESS"
"217","3","Shin","Jam",-2.17176829797908,0.029873144019229,"EVENNESS"
"218","3","Mt","Jam",-1.34442799398705,0.178810026462745,"EVENNESS"
"219","3","Mor","Jam",-2.06835075998008,0.0386070518424301,"EVENNESS"
"220","3","Nap","Shin",1.55126306998506,0.120838653114182,"EVENNESS"
"221","3","Jam","Nap",0.155126306998506,0.876721743234891,"SHANNON_IDX"
"222","3","Jam","Shin",2.37860337397709,0.0173783634466982,"SHANNON_IDX"
"223","3","Mt","Shin",1.24101045598805,0.214601886291909,"SHANNON_IDX"
"224","3","Mor","Shin",-1.18930168698854,0.234320971737682,"SHANNON_IDX"
"225","3","Nap","Mt",0.413670151996015,0.679115689292816,"SHANNON_IDX"
"226","3","Jam","Mt",0.361961382996513,0.717380888414321,"SHANNON_IDX"
"227","3","Shin","Mt",-1.24101045598805,0.21460188629191,"SHANNON_IDX"
