"","GRP","LOCUS","N_ALLELES","EVENNESS","Ho","Hs","Ht","Fis","SHANNON_IDX","SIMPSON_IDX","STODD_TAYLOR_IDX"
"103","Mt","PSY087",4.93,0.594896888871145,0.572001,0.476614,0.476614,-0.197178,0.90273472659643,0.463289760866693,1.88618259645485
"104","Mt","WF12",4.26,0.815262170443126,0.623334,0.654635,0.654635,0.045457,1.08204839087468,0.611441667549941,2.59941856784391
"105","Mt","WF16",14.23,0.675781525432717,0.869668,0.854528,0.854528,-0.017868,2.15208641135019,0.834845511635192,6.19877612426825
"106","Mt","WF196",16.24,0.823022336898071,0.842668,0.924705,0.924705,0.088538,2.5132242429183,0.902508827175304,10.4088988280338
"107","Mt","WF22",23.96,0.857202210113975,0.953672,0.958103,0.958103,0.004578,3.00135440392813,0.942066666666667,17.4799832976048
"108","Mt","WF223",18.43,0.853432427401367,0.862002,0.943578,0.943578,0.086469,2.71842925210965,0.923084971036784,13.1400855228776
"109","Mt","WF3",11.43,0.55241927703098,0.658667,0.792148,0.792148,0.167539,1.81796683916005,0.734716059173381,3.93766587157006
"110","Mt","WF33",22.29,0.83871507374946,0.905331,0.953948,0.953948,0.050986,2.90793378171139,0.935010579590321,15.6357173661422
"111","Mt","WF421",14.54,0.775809267053862,0.780007,0.895322,0.895322,0.129526,2.34742108180349,0.878771637999648,8.41115622392936
"112","Mt","WF517",23.26,0.846102496394369,0.879666,0.957405,0.957405,0.081163,2.94826229146331,0.938263984822043,16.3674738016653
"113","Mt_1","A441",11,0.873080289546055,0.9583,0.8986,0.8986,-0.0665,2.17826116258894,0.872400756143667,7.83703703703704
"114","Mt_1","J42",15,0.622734793893744,0.875,0.8623,0.8623,-0.0147,2.27509496920078,0.844618055555556,6.43575418994413
"115","Mt_1","PAM21",9,0.791012833757544,0.6667,0.8324,0.8324,0.1991,1.7845414501969,0.796786389413989,4.92093023255814
"116","Mt_1","PAM27",12,0.724208817402446,0.7083,0.865,0.865,0.1812,2.00016746462492,0.822314049586777,5.62790697674419
"117","Mt_1","PAM79",27,0.881140330838606,0.9583,0.9755,0.9755,0.0176,3.17301796450982,0.952741020793951,21.16
"118","Mt_1","PSY022",5,0.744493910096298,0.5833,0.6703,0.6703,0.1297,1.02044546723519,0.569160997732426,2.32105263157895
"119","Mt_1","PSY087",6,0.604386410954127,0.7083,0.5598,0.5598,-0.2654,1.10929158311609,0.551215277777778,2.22823984526112
"120","Mt_1","WF12",3,0.857908183776264,0.6667,0.6259,0.6259,-0.0651,0.962484756193302,0.581285444234405,2.3882618510158
"121","Mt_1","WF16",11,0.657514237588325,0.875,0.8152,0.8152,-0.0733,1.87268133361452,0.783553875236295,4.62008733624454
"122","Mt_1","WF196",14,0.779624511926572,0.8333,0.8986,0.8986,0.0726,2.32940837997993,0.878472222222222,8.22857142857143
"123","Mt_1","WF22",24,0.856196889851126,0.9583,0.9629,0.9629,0.0047,3.00658217134077,0.942708333333333,17.4545454545455
"124","Mt_1","WF223",15,0.882829640943097,0.9167,0.9402,0.9402,0.025,2.57893173296266,0.914933837429111,11.7555555555556
"125","Mt_1","WF3",11,0.639705543245223,0.7917,0.8306,0.8306,0.0469,1.96923872729581,0.79773156899811,4.94392523364486
"126","Mt_1","WF33",22,0.824902822378572,0.9167,0.9601,0.9601,0.0453,2.92579991092477,0.935727788279773,15.5588235294118
"127","Mt_1","WF421",11,0.815985345637342,0.7083,0.8678,0.8678,0.1837,2.16801242090011,0.863321799307958,7.31645569620253
"128","Mt_1","WF517",20,0.84332381570909,0.9167,0.9538,0.9538,0.0389,2.80588309771298,0.929111531190926,14.1066666666667
"129","Mt_2","A441",11,0.713849860458509,0.7143,0.8538,0.8538,0.1634,1.97482976337911,0.815828402366864,5.42971887550201
"130","Mt_2","J42",17,0.574887615766492,0.8571,0.8671,0.8671,0.0114,2.39484458634054,0.85140306122449,6.72961373390558
"131","Mt_2","PAM21",8,0.815984547653164,0.7143,0.838,0.838,0.1476,1.7226183853834,0.7896,4.75285171102662
"132","Mt_2","PAM27",13,0.693777229854436,0.7143,0.8743,0.8743,0.1831,2.10666555775406,0.8336,6.00961538461538
"133","Mt_2","PAM79",23,0.846930967157401,0.8214,0.9597,0.9597,0.144,2.95695140627536,0.9392,16.4473684210526
"134","Mt_2","PSY022",5,0.698491390503563,0.4286,0.6792,0.6792,0.369,1.06014559160282,0.568576388888889,2.31790744466801
"135","Mt_2","PSY087",4,0.635634043871175,0.6429,0.4993,0.4993,-0.2874,0.928099255362495,0.492984693877551,1.97232704402516
"136","Mt_2","WF12",4,0.857760176159929,0.6429,0.666,0.666,0.0348,1.09060954977325,0.628943758573388,2.69500924214418
"137","Mt_2","WF16",12,0.741176940612953,0.8929,0.8684,0.8684,-0.0282,2.11367490884854,0.843621399176955,6.39473684210526
"138","Mt_2","WF196",15,0.805814377159831,0.8571,0.9087,0.9087,0.0568,2.41638155896973,0.891581632653061,9.22352941176471
"139","Mt_2","WF22",28,0.8712444334403,0.9643,0.9702,0.9702,0.0061,3.18522880245477,0.95280612244898,21.1891891891892
"140","Mt_2","WF223",18,0.860678446570207,0.8214,0.9431,0.9431,0.129,2.72280360793687,0.924479166666667,13.2413793103448
"141","Mt_2","WF3",10,0.537598135305212,0.7143,0.7507,0.7507,0.0485,1.74720968067449,0.718106995884774,3.54744525547445
"142","Mt_2","WF33",24,0.83576128623262,0.9286,0.9616,0.9616,0.0344,3.00015102975135,0.941015089163237,16.953488372093
"143","Mt_2","WF421",14,0.843513215281632,0.6071,0.8505,0.8505,0.2862,2.45386165738379,0.899691358024691,9.96923076923077
"144","Mt_2","WF517",23,0.887596065794795,0.8214,0.9663,0.9663,0.1499,2.99099836110269,0.943758573388203,17.780487804878
"145","Mt_3","A441",9.02,0.837452752346263,0.754668,0.888976,0.888976,0.150973,1.98573318982516,0.838313456523342,6.31724377996028
"146","Mt_3","J42",12.66,0.740695199616518,0.835334,0.891239,0.891239,0.062513,2.25991917516856,0.859666666666667,7.54288061304009
"147","Mt_3","PAM21",6.81,0.818703843898041,0.676004,0.830457,0.830457,0.18532,1.64300483176413,0.771200592445073,4.45189265805833
"148","Mt_3","PAM27",8.91,0.799033255095907,0.774002,0.860934,0.860934,0.099859,1.90605438788731,0.818327086100712,5.63842236983114
"149","Mt_3","PAM79",18.61,0.822274988211826,0.898665,0.95676,0.95676,0.060775,2.75953946688297,0.921575056689342,13.4352839967895
"150","Mt_3","PSY022",3.63,0.825566868372604,0.529338,0.683572,0.683572,0.222386,0.908904894084645,0.542591851237156,2.22788106712684
"151","Mt_3","PSY087",3.77,0.612120611300105,0.490668,0.424012,0.424012,-0.154503,0.772536648519396,0.412088888888889,1.72802882355104
"152","Mt_3","WF12",3.98,0.832279997970503,0.626001,0.687353,0.687353,0.084734,1.10771171914991,0.623469107327349,2.70389100002933
"153","Mt_3","WF16",10.56,0.712660561877443,0.838667,0.839384,0.839384,0.002161,1.9763796399643,0.811377777777778,5.54060854684826
"154","Mt_3","WF196",13.29,0.844411233230876,0.856004,0.930003,0.930003,0.079045,2.39628178282622,0.892779945390385,9.51780700217241
"155","Mt_3","WF22",16.54,0.874630132576404,0.933992,0.953162,0.953162,0.01988,2.66756500295369,0.920755555555556,12.8163672692899
"156","Mt_3","WF223",16,0.870518925613955,0.885336,0.953998,0.953998,0.07171,2.63143940307841,0.917450501818084,12.3195070135249
"157","Mt_3","WF3",7.27,0.66039107218514,0.604001,0.794737,0.794737,0.240403,1.5640871274339,0.705703602798516,3.60331683929862
"158","Mt_3","WF33",15.86,0.867777110596048,0.895327,0.952859,0.952859,0.060438,2.62162682051359,0.916417540093939,12.161395696414
"159","Mt_3","WF421",11.46,0.799710397803003,0.790668,0.904882,0.904882,0.127052,2.20665623010238,0.863442688108872,7.58803254572054
"160","Mt_3","WF517",16.83,0.869940766358563,0.927329,0.955592,0.955592,0.029455,2.68373636957563,0.921459750566893,12.9823476431109
"161","Mt_4","A441",8,0.865486561613218,0.75,0.8902,0.8902,0.1574,1.95213820941537,0.839506172839506,6.23076923076923
"162","Mt_4","J42",13,0.885365951064714,0.9167,0.9432,0.9432,0.0281,2.44130263780762,0.902777777777778,10.2857142857143
"163","Mt_4","PAM21",6,0.787360242199629,0.6667,0.822,0.822,0.1889,1.56204405302991,0.747933884297521,3.9672131147541
"164","Mt_4","PAM27",10,0.726500575246702,1,0.8523,0.8523,-0.1733,2.00100652342451,0.822916666666667,5.64705882352941
"165","Mt_4","PAM79",15,0.866641338445318,0.75,0.9621,0.9621,0.2205,2.59683386889756,0.915,11.7647058823529
"166","Mt_4","PSY022",6,0.666892390198686,0.5833,0.6439,0.6439,0.0941,1.22114913491515,0.614583333333333,2.59459459459459
"167","Mt_4","PSY087",4,0.600493955358876,0.5,0.5417,0.5417,0.0769,0.822560771525768,0.433884297520661,1.76642335766423
"168","Mt_4","WF12",4,0.858141346035229,0.6667,0.7386,0.7386,0.0974,1.17320611618526,0.65702479338843,2.91566265060241
"169","Mt_4","WF16",9,0.773040552468546,0.9167,0.8788,0.8788,-0.0431,1.94399817717146,0.822314049586777,5.62790697674419
"170","Mt_4","WF196",9,0.881404948731602,1,0.8864,0.8864,-0.1282,2.03408255460424,0.854166666666667,6.85714285714286
"171","Mt_4","WF22",15,0.909974526882209,1,0.9583,0.9583,-0.0435,2.61458943294761,0.920138888888889,12.5217391304348
"172","Mt_4","WF223",8,0.915687543431376,0.6667,0.9015,0.9015,0.2605,1.98505318790462,0.851851851851852,6.75
"173","Mt_4","WF3",10,0.843499921490834,0.75,0.9242,0.9242,0.1885,2.15132207992127,0.865,7.40740740740741
"174","Mt_4","WF33",15,0.863777694624343,0.9167,0.9545,0.9545,0.0397,2.57862917389114,0.913194444444444,11.52
"175","Mt_4","WF421",9,0.844408538443828,0.9167,0.8939,0.8939,-0.0254,1.96910054901244,0.838842975206612,6.20512820512821
"176","Mt_4","WF517",15,0.882149298210668,0.8333,0.9621,0.9621,0.1339,2.60043117988132,0.916666666666667,12
"177","Mt_5","A441",8,0.906532798130313,0.8125,0.8958,0.8958,0.093,1.98866906539612,0.851111111111111,6.71641791044776
"178","Mt_5","J42",13,0.679144561544253,0.9375,0.8729,0.8729,-0.074,2.21842169021864,0.84765625,6.56410256410256
"179","Mt_5","PAM21",5,0.943184509826539,0.5625,0.8562,0.8562,0.3431,1.5649572502428,0.781065088757396,4.56756756756757
"180","Mt_5","PAM27",7,0.747283461071041,0.5,0.8271,0.8271,0.3955,1.55685909113009,0.736686390532544,3.79775280898876
"181","Mt_5","PAM79",19,0.878704075387266,0.9375,0.9688,0.9688,0.0323,2.82923803242205,0.933333333333333,15
"182","Mt_5","PSY022",3,0.851848148986431,0.5625,0.6917,0.6917,0.1867,0.814644504904629,0.517361111111111,2.07194244604317
"183","Mt_5","PSY087",3,0.597207462089007,0.4375,0.375,0.375,-0.1667,0.674707467418823,0.365234375,1.57538461538462
"184","Mt_5","WF12",4,0.718890104504496,0.5625,0.5417,0.5417,-0.0385,0.932112120667674,0.525390625,2.10699588477366
"185","Mt_5","WF16",14,0.70914352705709,0.875,0.8979,0.8979,0.0255,2.33852479480367,0.869140625,7.64179104477612
"186","Mt_5","WF196",13,0.852986408757022,0.75,0.9125,0.9125,0.1781,2.40534237875115,0.895833333333333,9.6
"187","Mt_5","WF22",17,0.808875507714278,0.9375,0.9417,0.9417,0.0044,2.62683165468381,0.912109375,11.3777777777778
"188","Mt_5","WF223",16,0.827284453880593,0.9375,0.9458,0.9458,0.0088,2.56942076499022,0.908888888888889,10.9756097560976
"189","Mt_5","WF3",9,0.53829133189629,0.625,0.7646,0.7646,0.1826,1.58440025363047,0.676020408163265,3.08661417322835
"190","Mt_5","WF33",18,0.755911714755758,0.9375,0.9375,0.9375,0,2.64534633008401,0.908203125,10.8936170212766
"191","Mt_5","WF421",11,0.75046319887984,1,0.8542,0.8542,-0.1707,2.02822385729435,0.83203125,5.95348837209302
"192","Mt_5","WF517",19,0.872906309439136,0.875,0.9646,0.9646,0.0929,2.81017760633185,0.931640625,14.6285714285714
"193","Nap","A441",9,0.862117063146518,0.4444,0.6788,0.6788,0.3452,2.02932302955708,0.850694444444444,6.69767441860465
"194","Nap","J42",14,0.613626410760375,0.9259,0.8511,0.8511,-0.0879,2.2357718950616,0.836762688614541,6.12605042016807
"195","Nap","PAM21",7,0.786027977730053,0.2963,0.7749,0.7749,0.6176,1.64014489628057,0.765625,4.26666666666667
"196","Nap","PAM27",12,0.797448273331124,0.7037,0.8953,0.8953,0.214,2.16958152043818,0.8608,7.18390804597701
"197","Nap","PAM79",28,0.846691225980224,1,0.9679,0.9679,-0.0331,3.16697438688662,0.950617283950617,20.25
"198","Nap","PSY022",7,0.688550832195349,0.7037,0.6425,0.6425,-0.0953,1.09173726494319,0.5768,2.36294896030246
"199","Nap","PSY087",4,0.703659092335834,0.7407,0.6019,0.6019,-0.2308,1.1226539852716,0.593278463648834,2.45868465430017
"200","Nap","WF12",3,0.845329213966099,0.5185,0.6774,0.6774,0.2345,0.988069879390403,0.587673611111111,2.42526315789474
"201","Nap","WF16",14,0.668720807457815,0.8519,0.8433,0.8433,-0.0101,2.10303482463607,0.827846364883402,5.80876494023904
"202","Nap","WF196",16,0.79506114451229,0.8519,0.9252,0.9252,0.0793,2.48699575287543,0.8976,9.765625
"203","Nap","WF22",26,0.89427878960886,0.963,0.9694,0.9694,0.0066,3.12871715525141,0.951303155006859,20.5352112676056
"204","Nap","WF223",22,0.847238187806571,0.8519,0.9594,0.9594,0.1121,2.91100175415003,0.936390532544379,15.7209302325581
"205","Nap","WF3",11,0.611889122736721,0.7037,0.8312,0.8312,0.1534,1.91366705630503,0.779513888888889,4.53543307086614
"206","Nap","WF33",22,0.849627209791549,0.8519,0.9594,0.9594,0.1121,2.90833938995611,0.936390532544379,15.7209302325581
"207","Nap","WF421",18,0.822315288380257,0.9259,0.9387,0.9387,0.0137,2.63837472388535,0.9144,11.6822429906542
"208","Nap","WF517",20,0.86405943003168,0.9259,0.9537,0.9537,0.0291,2.81326853937905,0.9312,14.5348837209302
